"V1" "V2" "V3" "V4" "V5" "V6" "V7" "V8" "V9" "V10"
"1" 0.403100666124374 0.876139300176874 0.698150068055838 0.854149190010503 0.575748951872811 0.790129702072591 0.652008414501324 0.101170184323564 0.35238105757162 0.429101490182802
"2" 0.911418427480385 0.367788763949648 0.571183857275173 0.594850198365748 0.349713460775092 0.885935351718217 0.841061225393787 0.0371703773271292 0.501262114848942 0.0932898393366486
"3" 0.962199268862605 0.488632627762854 0.690377215854824 0.298659842461348 0.44723014999181 0.193942274432629 0.107477689161897 0.877746188081801 0.670392967993394 0.226166161708534
"4" 0.0252742045558989 0.0396344047039747 0.623630243120715 0.249695807229728 0.44125946960412 0.238597034709528 0.978455176111311 0.92424151673913 0.835598927689716 0.967187396017835
"5" 0.563520616153255 0.243480704724789 0.387932006735355 0.0893088900484145 0.635467084823176 0.658262216020375 0.137157364515588 0.0868812715634704 0.938319445122033 0.766131582669914
"6" 0.255365166347474 0.215735860168934 0.944670509081334 0.775634640827775 0.588411951437593 0.255530001129955 0.630513210780919 0.441953595494851 0.643811918795109 0.779011252336204
"7" 0.482048280537128 0.818235984072089 0.881564426468685 0.318635974777862 0.170184863964096 0.408716941252351 0.514100348344073 0.728132521966472 0.459060183959082 0.141367157222703
"8" 0.205785193713382 0.937116506276652 0.529170776251704 0.730934642720968 0.318977907998487 0.960727201076224 0.498523927293718 0.950405069859698 0.477519032778218 0.326734742149711
"9" 0.567412361735478 0.129934783326462 0.0279942122288048 0.22057824768126 0.10741642001085 0.839323424035683 0.073710385710001 0.82785374019295 0.617642031051219 0.636934607988223
"10" 0.27275971416384 0.611076827859506 0.738256732467562 0.628633797401562 0.780061789089814 0.332194240763783 0.294802284333855 0.786955519579351 0.31748931761831 0.118688971968368
"11" 0.528934608679265 0.863560687750578 0.565526020247489 0.988176146987826 0.878628283273429 0.692940099164844 0.965331100160256 0.380590550135821 0.973682577954605 0.510100222658366
"12" 0.223051881650463 0.287494435207918 0.201846442883834 0.931204376975074 0.233637144556269 0.542001006891951 0.526683581527323 0.602659775409847 0.460396875161678 0.908842832082883
"13" 0.707990654744208 0.863224164117128 0.952032090164721 0.918941017705947 0.731403818819672 0.823722790461034 0.122227538842708 0.230515695409849 0.680558787193149 0.544894249178469
"14" 0.464357756776735 0.797369694337249 0.99183502420783 0.244626715779305 0.439184288494289 0.998006734531373 0.837276444071904 0.36817763489671 0.917933190474287 0.791015421273187
"15" 0.00177218904718757 0.46991821937263 0.477723743533716 0.75207424745895 0.420815329998732 0.467962379334494 0.457929193973541 0.708155531669036 0.724379965569824 0.431439424166456
