"V1" "V2" "V3" "V4" "V5" "V6" "V7" "V8" "V9" "V10"
"1" 0.531237596878782 0.133147506043315 0.630802283529192 0.0480312681756914 0.494588578585535 0.716822070535272 0.00326228304766119 0.945221656933427 0.454872227972373 0.882243490079418
"2" 0.0256341150961816 0.930032565724105 0.977208192460239 0.616339174564928 0.190956423990428 0.742787761613727 0.584738168632612 0.923622568137944 0.275604225695133 0.33439344749786
"3" 0.87899287417531 0.112805060343817 0.354282181477174 0.110082563944161 0.956326308660209 0.761289348360151 0.283077692845836 0.931817224482074 0.691762589616701 0.4779545920901
"4" 0.843386187683791 0.206680718576536 0.123923267703503 0.730835986323655 0.236798240803182 0.239295251201838 0.650216887006536 0.423208159627393 0.431966778589413 0.768840696197003
"5" 0.986976956482977 0.960704406257719 0.406043382594362 0.216744611039758 0.342722139321268 0.501410269411281 0.48620451730676 0.230638285400346 0.240916283568367 0.284325070446357
"6" 0.173752100439742 0.312915912130848 0.552728163544089 0.104917468037456 0.0702896418515593 0.0710485051386058 0.409169270191342 0.171797867398709 0.898972679628059 0.414762050611898
"7" 0.25859993416816 0.801096955314279 0.275061058113351 0.811842197319493 0.350380668416619 0.813975615892559 0.648348246933892 0.593830184778199 0.460359995719045 0.183532787486911
"8" 0.47407054528594 0.951567101757973 0.55995547445491 0.843531447695568 0.933176307240501 0.806054638233036 0.721503001637757 0.754447167273611 0.365208567352965 0.276281890226528
"9" 0.443829349242151 0.151233223034069 0.906192891299725 0.47421135706827 0.184283371083438 0.226979089668021 0.165712867863476 0.116937390528619 0.756959799211472 0.968696551164612
"10" 0.467188587877899 0.46135975071229 0.295086091849953 0.945663544116542 0.152486552484334 0.76843973249197 0.540118815843016 0.686801622156054 0.547258783364668 0.522337421309203
"11" 0.995805598562583 0.921552637824789 0.960536863654852 0.384964287048206 0.933100518537685 0.317685734946281 0.249224924482405 0.0269743385724723 0.489468666724861 0.53949304157868
"12" 0.772416844265535 0.460019362391904 0.746845210669562 0.860555776394904 0.534429144812748 0.811195445479825 0.560205065412447 0.201618496561423 0.679384155431762 0.795105628203601
"13" 0.841996281873435 0.959467938635498 0.136421176372096 0.29527986748144 0.929017464630306 0.73098185332492 0.628898719325662 0.176662048324943 0.805866424227133 0.539329631254077
"14" 0.909749029902741 0.368783224606887 0.241766135906801 0.404757471755147 0.396604869747534 0.774002885911614 0.253908932441846 0.513855529250577 0.537275643320754 0.227689124178141
"15" 0.594096780056134 0.78131463425234 0.391654786188155 0.794042205438018 0.803703397046775 0.987997293006629 0.11503475275822 0.915839079534635 0.55787830799818 0.391494919080287
