"V1" "V2" "V3" "V4" "V5" "V6" "V7" "V8" "V9" "V10"
"1" 0.663773875450715 0.80807252950035 0.590094310464337 0.456803392851725 0.0884219515137374 0.20902109798044 0.590443117311224 0.661376894218847 0.83499304112047 0.543768040603027
"2" 0.911990769207478 0.518736395519227 0.904815699439496 0.380565766012296 0.839543791720644 0.53023811429739 0.332817264366895 0.190790167311206 0.805550920544192 0.692311255494133
"3" 0.103592235129327 0.0614506092388183 0.196218707598746 0.822692948859185 0.258579873014241 0.0819703289307654 0.882415422936901 0.887373571051285 0.897560994839296 0.931889074854553
"4" 0.310855521587655 0.884997131302953 0.0204755456652492 0.842532450100407 0.241334910038859 0.00607349770143628 0.0932255105581135 0.541131437988952 0.936601996887475 0.325192062417045
"5" 0.943817650200799 0.899128143442795 0.809099628822878 0.777343951165676 0.862972182221711 0.656337885651737 0.120462042978033 0.262169275898486 0.0732370426412672 0.324648370267823
"6" 0.641503137536347 0.474730665329844 0.697470742510632 0.207983128493652 0.0215236598160118 0.853340512141585 0.83194389869459 0.688742001540959 0.216806453187019 0.0099050085991621
"7" 0.610562212532386 0.103669803589582 0.671826622681692 0.477771259611472 0.497998899547383 0.545240539358929 0.589359030360356 0.162040593335405 0.480175236007199 0.308463078457862
"8" 0.726450794842094 0.0444263112731278 0.0926464381627738 0.538678821409121 0.573926578275859 0.626937469001859 0.431613778462633 0.773308100411668 0.256401958176866 0.890984888421372
"9" 0.876970789628103 0.530588524183258 0.416078341193497 0.494619958102703 0.907398121897131 0.755000832257792 0.821177871432155 0.221025040140375 0.252984598046169 0.782379910582677
"10" 0.894192865118384 0.315748629625887 0.649879993638024 0.42060131044127 0.0965610803104937 0.791483161970973 0.025747227948159 0.0203236257657409 0.218661566730589 0.902380641782656
"11" 0.560104851378128 0.755939826602116 0.128981937188655 0.107399921631441 0.53084380296059 0.256362847751006 0.247404207475483 0.0706523670814931 0.76858293893747 0.708872586023062
"12" 0.746263006934896 0.469265372958034 0.198201737133786 0.275664491346106 0.784752860665321 0.909285305300727 0.220022288849577 0.463433831464499 0.662416526582092 0.280849740840495
"13" 0.855080327251926 0.210072421003133 0.300971657270566 0.469881936674938 0.251344499643892 0.864040501881391 0.664707763120532 0.142512920312583 0.817341794725507 0.0382346124388278
"14" 0.0562451940495521 0.549396235262975 0.891501790611073 0.615761105902493 0.131764902500436 0.625582844950259 0.711150664370507 0.972788783954456 0.893864160170779 0.177789052482694
"15" 0.446482646279037 0.727794888895005 0.984688139986247 0.843945941654965 0.0775499492883682 0.439967060694471 0.547463796567172 0.267701016739011 0.047477507032454 0.854970515472814
