"V1" "V2" "V3" "V4" "V5" "V6" "V7" "V8" "V9" "V10"
"1" 0.975261742249131 0.104397537652403 0.625676754163578 0.205661069368944 0.875318947713822 0.2009490984492 0.773676285753027 0.954201669897884 0.226800041506067 0.31720210518688
"2" 0.391643698327243 0.509943739511073 0.0332656386308372 0.991241755429655 0.70078086364083 0.238908699946478 0.217227260116488 0.615036114817485 0.95207419176586 0.697829032316804
"3" 0.648343360982835 0.745848360471427 0.489133236231282 0.523747992701828 0.197445062920451 0.0847701772581786 0.320756640052423 0.382778292289004 0.306358557892963 0.0984045504592359
"4" 0.295638689305633 0.751017625676468 0.189337977441028 0.331322373822331 0.97630378161557 0.479812402511016 0.125892312265933 0.328015172155574 0.562922874698415 0.0929946047253907
"5" 0.273661593673751 0.842890503583476 0.00717510259710252 0.863856690004468 0.115990073652938 0.8933339654468 0.771096866810694 0.997132165590301 0.453837071079761 0.656101404456422
"6" 0.891608486417681 0.31197406980209 0.0937996236607432 0.436947973910719 0.913424737285823 0.378769910428673 0.369830077746883 0.360733650391921 0.634015046525747 0.205260987160727
"7" 0.488570638233796 0.0865774727426469 0.378752009244636 0.409634755691513 0.358602916356176 0.561665350804105 0.88278235332109 0.75308292103 0.0210615526884794 0.495685541536659
"8" 0.511646440485492 0.889631008496508 0.558943740325049 0.287467881338671 0.375646913424134 0.464244010625407 0.617808943381533 0.395284923259169 0.39103777660057 0.442604342242703
"9" 0.438276428496465 0.289545269915834 0.0088682419154793 0.191051005385816 0.0877360447775573 0.464284852845594 0.14532162877731 0.958456637104973 0.130696922773495 0.776896768482402
"10" 0.0819749005604535 0.469144936650991 0.355274558765814 0.161104613216594 0.960070910863578 0.891934479819611 0.155185656389222 0.997384024783969 0.76597206806764 0.830622164066881
"11" 0.513121416559443 0.751534587936476 0.868838455760852 0.177998191444203 0.938990587834269 0.256188601953909 0.296783407451585 0.46696033095941 0.828506029443815 0.373584973393008
"12" 0.506115288939327 0.213404712732881 0.780132621293887 0.404688438167796 0.829514220124111 0.938580616610125 0.753876745933667 0.61238042335026 0.796469713794068 0.773510145023465
"13" 0.16803286713548 0.97313733655028 0.491518375929445 0.43588994583115 0.128530592657626 0.466912382747978 0.848388151265681 0.000339637976139784 0.861770732793957 0.874399172142148
"14" 0.402170410146937 0.585125702898949 0.0995124247856438 0.790515095926821 0.906759551959112 0.454842407489195 0.864688451867551 0.863987488672137 0.230086289346218 0.891797963064164
"15" 0.0334184337407351 0.799020940670744 0.638183520641178 0.475594511488453 0.613927531987429 0.235145096899942 0.517044478328899 0.50947794970125 0.440719785401598 0.814615088514984
