"V1" "V2" "V3" "V4" "V5" "V6" "V7" "V8" "V9" "V10"
"1" 0.363571631722152 0.0292596106883138 0.599183596204966 0.17078373208642 0.301547731040046 0.379196585156024 0.399759311694652 0.814112440682948 0.0420971103012562 0.107170462375507
"2" 0.559685276588425 0.86494103516452 0.273830686230212 0.637826581019908 0.885346041526645 0.450646890327334 0.692223244346678 0.99136974196881 0.214774357154965 0.756357979495078
"3" 0.869757472770289 0.637793210800737 0.726083689136431 0.0564223476685584 0.931962821632624 0.603790520457551 0.615119587397203 0.0936452080495656 0.759790417039767 0.533417198108509
"4" 0.315013915766031 0.772060324670747 0.288313433295116 0.430397135904059 0.455679842503741 0.0387557889334857 0.69646991789341 0.660659918328747 0.317591129569337 0.570267026312649
"5" 0.443151115905493 0.670516056707129 0.811429071472958 0.336854701861739 0.563629324315116 0.591667543165386 0.362168702995405 0.289338124450296 0.25163865997456 0.633924370398745
"6" 0.0687538478523493 0.167925522429869 0.306436399929225 0.881121258018538 0.950741459382698 0.77526466245763 0.242708717938513 0.270308308303356 0.0414956894237548 0.619262859690934
"7" 0.0711011074017733 0.499568469356745 0.719510506140068 0.754355260636657 0.39121925435029 0.169774055713788 0.821474044816568 0.34842571313493 0.953263447154313 0.303808075143024
"8" 0.328177936607972 0.0081794320140034 0.899641094263643 0.113718341570348 0.990663895150647 0.956716204993427 0.226013010600582 0.0725997735280544 0.403757568914443 0.74225180898793
"9" 0.462307330453768 0.385674359276891 0.207426169887185 0.000756582245230675 0.232399790547788 0.942317224806175 0.0730666441377252 0.959663830930367 0.797522387467325 0.739239268004894
"10" 0.750785236712545 0.369438217021525 0.655483732931316 0.773886731592938 0.27684512315318 0.490104164229706 0.786192650906742 0.0109932960476726 0.727630643406883 0.99550917209126
