"V1" "V2" "V3" "V4" "V5" "V6" "V7" "V8" "V9" "V10"
"1" 0.144770476967096 0.47092593787238 0.0116526449564844 0.163490462349728 0.214489202015102 0.971801220206544 0.0399397183209658 0.790317515842617 0.88863558252342 0.979932341258973
"2" 0.329355899710208 0.355474444339052 0.102937958436087 0.165198867907748 0.822998717892915 0.980190100381151 0.910475070821121 0.292271931655705 0.737621474545449 0.107708727242425
"3" 0.254515385720879 0.746961476979777 0.107909611193463 0.770265500759706 0.386744466144592 0.146711813053116 0.522790645714849 0.97228717408143 0.45168349868618 0.798104005400091
"4" 0.778153969440609 0.0886552054435015 0.803648880217224 0.806573455454782 0.927623495226726 0.102136643370613 0.0123561942018569 0.93058250262402 0.922479585977271 0.65687931003049
"5" 0.692988944705576 0.0897221611812711 0.870425638509914 0.571239653974771 0.149698688881472 0.370668355375528 0.78737725992687 0.899646725738421 0.59531431295909 0.820353699149564
"6" 0.355423738947138 0.735893117729574 0.952460217988119 0.89368173177354 0.771912432508543 0.302637454587966 0.48910967586562 0.433134147664532 0.235930451890454 0.700653615640476
"7" 0.848107754485682 0.31003019050695 0.315734887495637 0.101548114093021 0.267991680186242 0.665641024243087 0.0830423799343407 0.692593630868942 0.8145224112086 0.0394053172785789
"8" 0.165999309159815 0.469293444650248 0.291545178042725 0.675397773273289 0.9707923210226 0.280905349180102 0.0199504534248263 0.0774806593544781 0.742247422458604 0.508792757056653
"9" 0.283715676981956 0.295595625881106 0.986443425994366 0.134742979891598 0.768693423364311 0.700126830488443 0.57068945816718 0.74679035670124 0.703341797925532 0.620489488821477
"10" 0.534317167941481 0.729676485527307 0.387636477360502 0.909999778494239 0.550374736078084 0.442613683873788 0.0227605435065925 0.315051825484261 0.89341935957782 0.0195244166534394
"11" 0.014650781871751 0.111646517412737 0.615705127129331 0.989806601079181 0.632709846831858 0.0710542825981975 0.407134468667209 0.297143689356744 0.478703918633983 0.21693003247492
"12" 0.0555495049338788 0.542400249280035 0.221101424656808 0.161355395568535 0.523824125761166 0.762758464086801 0.732735767262056 0.518353367457166 0.813634998397902 0.977813176810741
"13" 0.484188163420185 0.275861564557999 0.0979796552564949 0.673522670986131 0.394872882170603 0.495751782786101 0.814775365870446 0.364840769208968 0.425216445466504 0.752518868539482
"14" 0.883797531016171 0.141976014943793 0.329205560963601 0.992533886805177 0.558344732504338 0.642241133144125 0.243864563992247 0.16701575089246 0.586583457188681 0.447741491021588
"15" 0.808481250423938 0.732876244699582 0.866332405945286 0.15769110689871 0.621529165655375 0.41523206513375 0.643896853318438 0.731476793298498 0.42691284767352 0.77285538171418
