"V1" "V2" "V3" "V4" "V5" "V6" "V7" "V8" "V9" "V10"
"1" 0.168033244088292 0.53368113655597 0.0553473215550184 0.309582567540929 0.354536079103127 0.27364693232812 0.330842688446864 0.235090529313311 0.566613004775718 0.813315462088212
"2" 0.105697452323511 0.185612718109041 0.633263686671853 0.44790344289504 0.263013367773965 0.242199359461665 0.437256873585284 0.137775686103851 0.375048733316362 0.525688576512039
"3" 0.78988387179561 0.726004144875333 0.326287174830213 0.59189384477213 0.118856655666605 0.14610388269648 0.777664323570207 0.974290750455111 0.312559238867834 0.232875700807199
"4" 0.133053781464696 0.278238869039342 0.227314165094867 0.273461343487725 0.333951735636219 0.184592480538413 0.927435758290812 0.911102631129324 0.0630684474017471 0.537858761381358
"5" 0.416991216596216 0.702649335609749 0.544451755238697 0.12411732156761 0.309088717447594 0.233321224572137 0.643765211803839 0.0476008465047926 0.940549573628232 0.385538226692006
"6" 0.359362850664183 0.719763507368043 0.610964217456058 0.0166394088882953 0.385012756567448 0.539273102069274 0.120785906910896 0.56486509856768 0.864647227339447 0.162139085121453
"7" 0.939514558995143 0.465760638704523 0.747750251088291 0.847574913641438 0.661068455316126 0.715983803384006 0.904038944747299 0.915242955554277 0.181766507448629 0.638202636269853
"8" 0.359636061824858 0.55637196986936 0.896069757873192 0.116905409144238 0.493791005108505 0.328958646161482 0.277762869372964 0.396724177524447 0.950629025464877 0.803277832688764
"9" 0.920556076336652 0.867182026151568 0.841508611105382 0.9676180514507 0.869713425403461 0.0250045261345804 0.221849672729149 0.172643112950027 0.636399744078517 0.236410382669419
"10" 0.912681018700823 0.443291509291157 0.0304666620213538 0.0280932236928493 0.0170143477153033 0.406459457240999 0.670825470238924 0.0396155219059438 0.806653510779142 0.739890191005543
"11" 0.601284795440733 0.720474979607388 0.601691985502839 0.0212370210792869 0.723892095033079 0.0766492208931595 0.64178415411152 0.1422291577328 0.970647126436234 0.43609358696267
"12" 0.899382098345086 0.122735681245103 0.136151360813528 0.60667802602984 0.708914112765342 0.119308497291058 0.0490461890585721 0.588407984701917 0.643155711237341 0.836915531661361
"13" 0.975682337302715 0.836572905536741 0.332280898699537 0.515452375868335 0.0948674383107573 0.994192319922149 0.587809381773695 0.67796253412962 0.378960710717365 0.367059894604608
"14" 0.351157647557557 0.119877416873351 0.126279969932511 0.898146826541051 0.764795281924307 0.285924889612943 0.29518294846639 0.57781844981946 0.0312055305112153 0.553729432169348
"15" 0.16895444248803 0.960887773893774 0.962538299150765 0.241345464251935 0.669194307876751 0.490460141561925 0.804171601543203 0.982316346373409 0.147581348195672 0.428875111741945
