"V1" "V2" "V3" "V4" "V5" "V6" "V7" "V8" "V9" "V10"
"1" 0.42414034018293 0.981557669583708 0.943148051621392 0.82360762078315 0.915612870361656 0.971064628101885 0.700881363591179 0.931955917272717 0.42255079606548 0.00244580465368927
"2" 0.385835057822987 0.813003724440932 0.919747444102541 0.630711341509596 0.56988469674252 0.4395082348492 0.878279183059931 0.290693741291761 0.0757546892855316 0.957609854638577
"3" 0.465792427305132 0.881483075674623 0.680685928091407 0.508188478648663 0.516006816877052 0.803525850642473 0.510890640551224 0.879684065468609 0.477142789866775 0.142721370095387
"4" 0.367384562967345 0.428591306554154 0.487936811055988 0.835078057367355 0.169577266322449 0.985763622680679 0.45226794318296 0.807967508211732 0.371647412888706 0.876880394760519
"5" 0.963007566751912 0.160103637492284 0.599527962738648 0.155543001135811 0.74102036934346 0.00501010636799037 0.527967063942924 0.958522593602538 0.777280666632578 0.197189575294033
"6" 0.723935017129406 0.0967387969139963 0.780495858518407 0.619926403975114 0.677194486837834 0.209897776599973 0.549229122465476 0.916100131347775 0.443993732798845 0.908146494766697
"7" 0.666131323901936 0.117404783843085 0.340889957267791 0.479570275405422 0.828624341404065 0.0245682506356388 0.245793858310208 0.670691513689235 0.0398550271056592 0.481120224110782
"8" 0.638526942813769 0.733138688839972 0.715207596542314 0.818211808800697 0.464215272339061 0.368310170713812 0.137540098978207 0.617833698866889 0.186011124867946 0.832701020641252
"9" 0.534431456355378 0.949439735617489 0.279086472466588 0.204545613843948 0.975132530322298 0.236446012975648 0.65601746016182 0.157046867534518 0.129962656646967 0.632916560862213
"10" 0.0524846399202943 0.883098259568214 0.0263163463678211 0.597523454809561 0.986689982935786 0.489412647671998 0.559672438306734 0.316875691525638 0.0970199091825634 0.797142820199952
