"V1" "V2" "V3" "V4" "V5" "V6" "V7" "V8" "V9" "V10"
"1" 0.953479223884642 0.5080362749286 0.575257071992382 0.446903454838321 0.14283176092431 0.301493749488145 0.90452429652214 0.809305538889021 0.563299098052084 0.261935403337702
"2" 0.909274648176506 0.947557352483273 0.637558891205117 0.821960415923968 0.0793120220769197 0.629999333294109 0.0826687924563885 0.75602827873081 0.475226788083091 0.857682373840362
"3" 0.589897910831496 0.629317460115999 0.988009572029114 0.247663197340444 0.253626654390246 0.324725097278133 0.951556239044294 0.275581759866327 0.957104165107012 0.723682432435453
"4" 0.80831795395352 0.31370722479187 0.607458146754652 0.603992773918435 0.811378837563097 0.532238274579868 0.78689300478436 0.252407429041341 0.577785424422473 0.363361125346273
"5" 0.463821272132918 0.305864392779768 0.667742242105305 0.823422598419711 0.83904638257809 0.169700494268909 0.648817723849788 0.360689452383667 0.46949314000085 0.0805964272003621
"6" 0.188227269332856 0.591710038948804 0.698663908056915 0.00885216635651886 0.40370207792148 0.342089981073514 0.163594418903813 0.647177806822583 0.684201361378655 0.950662840390578
"7" 0.64167012879625 0.773322239052504 0.0757823786698282 0.982781856320798 0.228969078511 0.094757956918329 0.294950102688745 0.161129152169451 0.465714620891958 0.901160635286942
"8" 0.64588323305361 0.713047637604177 0.0105596643406898 0.129089258844033 0.308622234035283 0.683913667220622 0.120118841063231 0.99502919241786 0.489515274995938 0.517528664786369
"9" 0.213885092176497 0.432604945264757 0.926386056700721 0.765610527712852 0.0621583755128086 0.117041127989069 0.149821284227073 0.650520718190819 0.898066744906828 0.823419883614406
"10" 0.0496342466212809 0.0804214705713093 0.434830497950315 0.545050736749545 0.619074874324724 0.383428449742496 0.881932786665857 0.0764636863023043 0.88402881543152 0.13560579274781
