"V1" "V2" "V3" "V4" "V5" "V6" "V7" "V8" "V9" "V10"
"1" 0.78477626433596 0.19301554816775 0.012058504158631 0.861693664686754 0.504405497340485 0.323182909982279 0.342427759198472 0.46877194289118 0.605492916190997 0.453893993515521
"2" 0.29648489318788 0.20789531711489 0.0608905416447669 0.706753900507465 0.151989273028448 0.154664994217455 0.110979667166248 0.111998323351145 0.472419551340863 0.609754644799978
"3" 0.382612408604473 0.187384185381234 0.44553087442182 0.631776236463338 0.133282176917419 0.378102019894868 0.0472159679047763 0.00369375245645642 0.313123112311587 0.186183573678136
"4" 0.710041092243046 0.325526555534452 0.836977406637743 0.708049623062834 0.312781286193058 0.23983104294166 0.567027744604275 0.56683305464685 0.950383931398392 0.542949184076861
"5" 0.594435246428475 0.228415191639215 0.414454525569454 0.0808926443569362 0.33931026305072 0.268454142613336 0.378822969971225 0.0667454353533685 0.511827229056507 0.467486626235768
"6" 0.756884275004268 0.877090396359563 0.469938078662381 0.66797551792115 0.614147133659571 0.563377216691151 0.0183425180148333 0.0564813150558621 0.7720614252612 0.316439836286008
"7" 0.343874366488308 0.225961591582745 0.582237384514883 0.660104235867038 0.0477931913919747 0.296691654948518 0.807429337641224 0.932548417476937 0.16213080054149 0.363573886221275
"8" 0.22363173821941 0.095472933491692 0.494081628741696 0.00557003216817975 0.897655664477497 0.172493640100583 0.46618407452479 0.988206069217995 0.455860871821642 0.457644241163507
"9" 0.963682150933892 0.789533904986456 0.476544708712026 0.258434474235401 0.946545423939824 0.416446186602116 0.411493334686384 0.186015047132969 0.261200579581782 0.127927970606834
"10" 0.880296171410009 0.964515920728445 0.32615486253053 0.915290424367413 0.124585824785754 0.560311823850498 0.892927735811099 0.892650732537732 0.509275455027819 0.123925235820934
"11" 0.10281324153766 0.540222921874374 0.858457480091602 0.999228316592053 0.39101453544572 0.212530724238604 0.773709372850135 0.322266472969204 0.877256165957078 0.732671883190051
"12" 0.532108653103933 0.0790207097306848 0.630308708641678 0.0141133503057063 0.619794032303616 0.330547858960927 0.844889111816883 0.954690883401781 0.447560801403597 0.403729984769598
"13" 0.295852725859731 0.170702093048021 0.71758654457517 0.78800931153819 0.22215714212507 0.456257868558168 0.961952904704958 0.796594413463026 0.201242598704994 0.384583471342921
"14" 0.0411086305975914 0.553054982796311 0.508525274228305 0.547880704514682 0.365302274934947 0.172795408638194 0.0501108067110181 0.32515077944845 0.227747100172564 0.759173804195598
"15" 0.960069084074348 0.848393870750442 0.0533111928962171 0.516792729031295 0.752017183927819 0.38177807093598 0.344338402850553 0.139413241762668 0.802367305848747 0.142862718785182
