"V1" "V2" "V3" "V4" "V5" "V6" "V7" "V8" "V9" "V10"
"1" 0.940012014005333 0.559500107076019 0.824563656467944 0.188080040505156 0.382889054482803 0.537603351520374 0.89219347666949 0.928150766994804 0.354398018214852 0.532887393375859
"2" 0.185674453387037 0.213072427781299 0.888034411240369 0.0111838320735842 0.696122767403722 0.291051690699533 0.92798302648589 0.0371641027741134 0.353770609013736 0.507486951770261
"3" 0.702074239728972 0.364106708439067 0.882972924038768 0.860599012346938 0.887027421966195 0.453524036100134 0.611868596635759 0.323408512631431 0.135133337462321 0.339385143248364
"4" 0.495946343522519 0.426355430856347 0.930055255768821 0.78518571308814 0.0427819152828306 0.233054048614576 0.604753909399733 0.117181533249095 0.96112264925614 0.587221581256017
"5" 0.730580137576908 0.114562698407099 0.732428694842383 0.73735047550872 0.217292933026329 0.767771783052012 0.52821720414795 0.215717866551131 0.258280706359074 0.992668296676129
"6" 0.964003314496949 0.560692779486999 0.0102047063410282 0.490434011211619 0.623642156366259 0.211993398610502 0.0913830220233649 0.616282780421898 0.376616497291252 0.566267397254705
"7" 0.646462747827172 0.352420893963426 0.514535931637511 0.963234946364537 0.997513124719262 0.891375337960199 0.79107017419301 0.948013262357563 0.825241048121825 0.846937098307535
"8" 0.258878306252882 0.935987521894276 0.498778172302991 0.0941936690360308 0.426453182473779 0.756322546629235 0.532390571897849 0.71371510787867 0.172263939864933 0.345490083564073
"9" 0.508573467610404 0.863087441539392 0.020382288377732 0.467265342595056 0.207061085384339 0.885038958629593 0.187385743716732 0.11974385753274 0.597026408649981 0.631438204552978
"10" 0.145820527104661 0.372292513027787 0.322942879516631 0.83083375566639 0.098747847834602 0.688329179072753 0.246362944599241 0.85807322175242 0.192175793228671 0.473280691541731
