"V1" "V2" "V3" "V4" "V5" "V6" "V7" "V8" "V9" "V10"
"1" 0.207080005435273 0.55381135083735 0.80365921324119 0.0896713596303016 0.333584991749376 0.842434983467683 0.0542017556726933 0.304198211757466 0.105503944912925 0.0027503645978868
"2" 0.31782617024146 0.618850062135607 0.0574102429673076 0.0142828039824963 0.500000725034624 0.722089680843055 0.387778680073097 0.394370520720258 0.789677285822108 0.528758333297446
"3" 0.0155382852535695 0.0476905973628163 0.645101501839235 0.93153397529386 0.965505857719108 0.323487092508003 0.206258220830932 0.523837213870138 0.329817549558356 0.00589930010028183
"4" 0.249849694082513 0.343925639521331 0.149067248450592 0.873712035128847 0.342208708869293 0.559088229201734 0.192320751724765 0.365079609444365 0.249933104263619 0.402265010634437
"5" 0.709230012958869 0.439634197857231 0.608925152337179 0.979655294446275 0.379871469922364 0.622673155507073 0.865103441756219 0.51900097890757 0.981393787544221 0.0623430800624192
"6" 0.0394145811442286 0.64585141139105 0.150138617260382 0.699624991510063 0.187103337608278 0.830838708439842 0.770477308658883 0.539967882446945 0.748155649285764 0.583166391123086
"7" 0.26461131661199 0.344695321982726 0.869302364997566 0.910281557356939 0.258215009933338 0.739986817585304 0.693775076884776 0.711725677596405 0.958065296988934 0.302151289535686
"8" 0.364086878020316 0.142276692437008 0.670125455362722 0.984124429523945 0.392730214167386 0.966449157800525 0.464324474334717 0.391699246363714 0.539310569642112 0.172764636809006
"9" 0.252617086749524 0.775354964658618 0.246443179901689 0.260657876729965 0.416123466333374 0.120845735538751 0.206628330750391 0.0738439864944667 0.170704003889114 0.207368605071679
"10" 0.752626108936965 0.0194476335309446 0.108191863866523 0.289213323500007 0.815598311834037 0.0797741308342665 0.295110506936908 0.921497140778229 0.445860631763935 0.305693269008771
